OrderID,VehicleID,Sequence,StopID,ArrivalTime,WaitingTime,UnloadingTime,DepartureTime
O_614,Veh3500_184,1,S_731,2024-09-01 06:13:00,0,3.9,2024-09-01 06:17:00
O_1304,Veh3500_184,2,S_731,2024-09-01 06:17:00,0,10.35,2024-09-01 06:27:00
O_1305,Veh3500_184,3,S_731,2024-09-01 06:27:00,0,18.0,2024-09-01 06:45:00
O_604,Veh3500_184,4,S_721,2024-09-01 06:54:00,0,5.5,2024-09-01 07:00:00
O_1977,Veh3500_184,5,S_721,2024-09-01 07:00:00,0,4.5,2024-09-01 07:04:00
O_1978,Veh3500_184,6,S_721,2024-09-01 07:04:00,0,7.35,2024-09-01 07:11:00
O_1979,Veh3500_184,7,S_721,2024-09-01 07:11:00,0,3.8,2024-09-01 07:15:00
O_712,Veh3500_185,1,S_847,2024-09-01 06:12:00,0,5.5,2024-09-01 06:18:00
O_1539,Veh3500_185,2,S_847,2024-09-01 06:18:00,0,6.7,2024-09-01 06:24:00
O_1540,Veh3500_185,3,S_847,2024-09-01 06:24:00,0,4.25,2024-09-01 06:29:00
O_1541,Veh3500_185,4,S_847,2024-09-01 06:29:00,0,14.799999999999999,2024-09-01 06:43:00
O_496,Veh3500_185,5,S_591,2024-09-01 07:14:00,0,3.5,2024-09-01 07:18:00
O_1163,Veh3500_185,6,S_591,2024-09-01 07:18:00,0,8.45,2024-09-01 07:26:00
O_1164,Veh3500_185,7,S_591,2024-09-01 07:26:00,0,5.5,2024-09-01 07:32:00
O_708,Veh3500_186,1,S_843,2024-09-01 06:13:00,0,4.15,2024-09-01 06:17:00
O_2158,Veh3500_186,2,S_843,2024-09-01 06:17:00,0,4.05,2024-09-01 06:21:00
O_2159,Veh3500_186,3,S_843,2024-09-01 06:21:00,0,9.25,2024-09-01 06:30:00
O_2160,Veh3500_186,4,S_843,2024-09-01 06:30:00,0,7.5,2024-09-01 06:38:00
O_482,Veh3500_186,5,S_574,2024-09-01 07:18:00,0,10.8,2024-09-01 07:29:00
O_1944,Veh3500_186,6,S_574,2024-09-01 07:29:00,0,3.5,2024-09-01 07:33:00
O_1945,Veh3500_186,7,S_574,2024-09-01 07:33:00,0,12.7,2024-09-01 07:45:00
O_622,Veh3500_187,1,S_743,2024-09-01 06:05:00,0,8.899999999999999,2024-09-01 06:14:00
O_2619,Veh3500_187,2,S_743,2024-09-01 06:14:00,0,7.6000000000000005,2024-09-01 06:21:00
O_2620,Veh3500_187,3,S_743,2024-09-01 06:21:00,0,13.9,2024-09-01 06:35:00
O_2621,Veh3500_187,4,S_743,2024-09-01 06:35:00,0,3.7,2024-09-01 06:39:00
O_2622,Veh3500_187,5,S_743,2024-09-01 06:39:00,0,13.0,2024-09-01 06:52:00
O_2623,Veh3500_187,6,S_743,2024-09-01 06:52:00,0,3.7,2024-09-01 06:56:00
O_494,Veh3500_187,7,S_589,2024-09-01 07:40:00,0,8.05,2024-09-01 07:48:00
O_1049,Veh3500_187,8,S_589,2024-09-01 07:48:00,0,4.35,2024-09-01 07:52:00
O_1050,Veh3500_187,9,S_589,2024-09-01 07:52:00,0,3.8,2024-09-01 07:56:00
O_835,Veh3500_188,1,S_989,2024-09-01 06:13:00,0,11.5,2024-09-01 06:25:00
O_1586,Veh3500_188,2,S_989,2024-09-01 06:25:00,0,4.9,2024-09-01 06:29:00
O_514,Veh3500_188,3,S_613,2024-09-01 07:00:00,0,12.0,2024-09-01 07:12:00
O_2093,Veh3500_188,4,S_613,2024-09-01 07:12:00,0,4.65,2024-09-01 07:17:00
O_2094,Veh3500_188,5,S_613,2024-09-01 07:17:00,0,6.449999999999999,2024-09-01 07:23:00
O_2095,Veh3500_188,6,S_613,2024-09-01 07:23:00,0,7.3,2024-09-01 07:31:00
O_2096,Veh3500_188,7,S_613,2024-09-01 07:31:00,0,4.7,2024-09-01 07:35:00
O_2097,Veh3500_188,8,S_613,2024-09-01 07:35:00,0,3.8,2024-09-01 07:39:00
O_489,Veh3500_188,9,S_582,2024-09-01 08:11:00,0,5.0,2024-09-01 08:16:00
O_1277,Veh3500_188,10,S_582,2024-09-01 08:16:00,0,5.25,2024-09-01 08:21:00
O_490,Veh3500_189,1,S_583,2024-09-01 06:00:00,0,5.25,2024-09-01 06:06:00
O_1747,Veh3500_189,2,S_583,2024-09-01 06:06:00,0,11.8,2024-09-01 06:17:00
O_1748,Veh3500_189,3,S_583,2024-09-01 06:17:00,0,3.55,2024-09-01 06:21:00
O_1749,Veh3500_189,4,S_583,2024-09-01 06:21:00,0,16.0,2024-09-01 06:37:00
O_1750,Veh3500_189,5,S_583,2024-09-01 06:37:00,0,3.65,2024-09-01 06:41:00
O_597,Veh3500_189,6,S_714,2024-09-01 07:32:00,0,4.35,2024-09-01 07:36:00
O_2007,Veh3500_189,7,S_714,2024-09-01 07:36:00,0,3.6,2024-09-01 07:40:00
O_2008,Veh3500_189,8,S_714,2024-09-01 07:40:00,0,8.15,2024-09-01 07:48:00
O_591,Veh3500_189,9,S_706,2024-09-01 08:17:00,0,4.15,2024-09-01 08:21:00
O_2584,Veh3500_189,10,S_706,2024-09-01 08:21:00,0,3.55,2024-09-01 08:25:00
O_2585,Veh3500_189,11,S_706,2024-09-01 08:25:00,0,4.9,2024-09-01 08:30:00
O_2586,Veh3500_189,12,S_706,2024-09-01 08:30:00,0,4.1,2024-09-01 08:34:00
O_2587,Veh3500_189,13,S_706,2024-09-01 08:34:00,0,5.6,2024-09-01 08:40:00
O_612,Veh3500_190,1,S_729,2024-09-01 06:09:00,0,7.699999999999999,2024-09-01 06:16:00
O_1957,Veh3500_190,2,S_729,2024-09-01 06:16:00,0,3.6,2024-09-01 06:20:00
O_1958,Veh3500_190,3,S_729,2024-09-01 06:20:00,0,3.6,2024-09-01 06:24:00
O_1959,Veh3500_190,4,S_729,2024-09-01 06:24:00,0,5.9,2024-09-01 06:30:00
O_1960,Veh3500_190,5,S_729,2024-09-01 06:30:00,0,3.75,2024-09-01 06:33:00
O_707,Veh3500_190,6,S_842,2024-09-01 07:14:00,0,3.9,2024-09-01 07:18:00
O_1228,Veh3500_190,7,S_842,2024-09-01 07:18:00,0,6.25,2024-09-01 07:24:00
O_1229,Veh3500_190,8,S_842,2024-09-01 07:24:00,0,3.9,2024-09-01 07:28:00
O_576,Veh3500_190,9,S_690,2024-09-01 08:25:00,0,4.7,2024-09-01 08:30:00
O_1031,Veh3500_190,10,S_690,2024-09-01 08:30:00,0,3.9,2024-09-01 08:34:00
O_607,Veh3500_190,11,S_724,2024-09-01 09:20:00,0,8.4,2024-09-01 09:28:00
O_1180,Veh3500_190,12,S_724,2024-09-01 09:28:00,0,7.65,2024-09-01 09:36:00
O_705,Veh3500_190,13,S_840,2024-09-01 10:09:00,0,3.75,2024-09-01 10:13:00
O_1404,Veh3500_190,14,S_840,2024-09-01 10:13:00,0,13.0,2024-09-01 10:26:00
O_603,Veh3500_190,15,S_720,2024-09-01 10:58:00,0,4.35,2024-09-01 11:02:00
O_596,Veh3500_191,1,S_712,2024-09-01 06:20:00,0,5.5,2024-09-01 06:25:00
O_1403,Veh3500_191,2,S_712,2024-09-01 06:25:00,0,6.15,2024-09-01 06:31:00
O_501,Veh3500_191,3,S_599,2024-09-01 07:29:00,0,3.85,2024-09-01 07:33:00
O_2320,Veh3500_191,4,S_599,2024-09-01 07:33:00,0,4.0,2024-09-01 07:37:00
O_2321,Veh3500_191,5,S_599,2024-09-01 07:37:00,0,3.85,2024-09-01 07:41:00
O_2322,Veh3500_191,6,S_599,2024-09-01 07:41:00,0,3.6,2024-09-01 07:45:00
O_2323,Veh3500_191,7,S_599,2024-09-01 07:45:00,0,3.55,2024-09-01 07:48:00
O_493,Veh3500_191,8,S_588,2024-09-01 08:06:00,0,8.55,2024-09-01 08:14:00
O_488,Veh3500_191,9,S_581,2024-09-01 08:43:00,0,4.15,2024-09-01 08:47:00
O_1972,Veh3500_191,10,S_581,2024-09-01 08:47:00,0,4.15,2024-09-01 08:51:00
O_1973,Veh3500_191,11,S_581,2024-09-01 08:51:00,0,4.0,2024-09-01 08:55:00
O_507,Veh3500_191,12,S_606,2024-09-01 09:22:00,0,3.5,2024-09-01 09:26:00
O_968,Veh3500_191,13,S_606,2024-09-01 09:26:00,0,4.55,2024-09-01 09:30:00
O_504,Veh3500_191,14,S_603,2024-09-01 09:41:00,0,3.9,2024-09-01 09:45:00
O_2340,Veh3500_191,15,S_603,2024-09-01 09:45:00,0,3.75,2024-09-01 09:49:00
O_2341,Veh3500_191,16,S_603,2024-09-01 09:49:00,0,4.0,2024-09-01 09:53:00
O_2342,Veh3500_191,17,S_603,2024-09-01 09:53:00,0,4.05,2024-09-01 09:57:00
O_2146,Veh3500_191,18,S_735,2024-09-01 10:23:00,0,3.95,2024-09-01 10:27:00
O_2147,Veh3500_191,19,S_735,2024-09-01 10:27:00,0,3.5,2024-09-01 10:30:00
O_2436,Veh3500_191,20,S_726,2024-09-01 10:58:00,0,11.6,2024-09-01 11:10:00
O_609,Veh3500_191,21,S_726,2024-09-01 11:10:00,0,3.85,2024-09-01 11:14:00
O_849,Veh3500_192,1,S_1004,2024-09-01 06:52:00,0,4.3,2024-09-01 06:57:00
O_1188,Veh3500_192,2,S_1004,2024-09-01 06:57:00,0,20.549999999999997,2024-09-01 07:17:00
O_917,Veh3500_192,3,S_1082,2024-09-01 08:14:00,0,6.2,2024-09-01 08:20:00
O_1120,Veh3500_192,4,S_1082,2024-09-01 08:20:00,0,4.25,2024-09-01 08:24:00
O_919,Veh3500_192,5,S_1084,2024-09-01 08:43:00,0,3.8,2024-09-01 08:46:00
O_850,Veh3500_193,1,S_1005,2024-09-01 06:50:00,0,23.45,2024-09-01 07:13:00
O_1537,Veh3500_193,2,S_1005,2024-09-01 07:13:00,0,3.9,2024-09-01 07:17:00
O_925,Veh3500_193,3,S_1094,2024-09-01 08:34:00,0,3.65,2024-09-01 08:37:00
O_1301,Veh3500_193,4,S_1094,2024-09-01 08:37:00,0,3.55,2024-09-01 08:41:00
O_1302,Veh3500_193,5,S_1094,2024-09-01 08:41:00,0,6.95,2024-09-01 08:48:00
O_845,Veh3500_194,1,S_999,2024-09-01 06:46:00,0,3.9,2024-09-01 06:49:00
O_2089,Veh3500_194,2,S_999,2024-09-01 06:49:00,0,3.75,2024-09-01 06:53:00
O_2090,Veh3500_194,3,S_999,2024-09-01 06:53:00,0,3.5,2024-09-01 06:57:00
O_2091,Veh3500_194,4,S_999,2024-09-01 06:57:00,0,20.5,2024-09-01 07:17:00
O_2092,Veh3500_194,5,S_999,2024-09-01 07:17:00,0,4.65,2024-09-01 07:22:00
O_841,Veh3500_194,6,S_995,2024-09-01 08:20:00,0,9.0,2024-09-01 08:29:00
O_2068,Veh3500_194,7,S_995,2024-09-01 08:29:00,0,5.55,2024-09-01 08:35:00
O_2069,Veh3500_194,8,S_995,2024-09-01 08:35:00,0,7.8,2024-09-01 08:43:00
O_2070,Veh3500_194,9,S_995,2024-09-01 08:43:00,0,4.0,2024-09-01 08:47:00
O_2071,Veh3500_194,10,S_995,2024-09-01 08:47:00,0,7.0,2024-09-01 08:54:00
O_813,Veh3500_195,1,S_963,2024-09-01 06:35:00,0,5.949999999999999,2024-09-01 06:41:00
O_1200,Veh3500_195,2,S_963,2024-09-01 06:41:00,0,3.55,2024-09-01 06:45:00
O_1201,Veh3500_195,3,S_963,2024-09-01 06:45:00,0,13.0,2024-09-01 06:58:00
O_839,Veh3500_195,4,S_993,2024-09-01 07:38:00,0,5.800000000000001,2024-09-01 07:44:00
O_1923,Veh3500_195,5,S_993,2024-09-01 07:44:00,0,5.0,2024-09-01 07:49:00
O_1924,Veh3500_195,6,S_993,2024-09-01 07:49:00,0,3.85,2024-09-01 07:53:00
O_1925,Veh3500_195,7,S_993,2024-09-01 07:53:00,0,16.85,2024-09-01 08:10:00
O_1926,Veh3500_195,8,S_993,2024-09-01 08:10:00,0,3.7,2024-09-01 08:14:00
O_838,Veh3500_195,9,S_992,2024-09-01 09:17:00,0,6.5,2024-09-01 09:24:00
O_1871,Veh3500_196,1,S_1099,2024-09-01 07:34:00,0,36.0,2024-09-01 08:10:00
O_2347,Veh3500_197,1,S_1051,2024-09-01 07:55:00,0,23.5,2024-09-01 08:18:00
O_890,Veh3500_197,2,S_1051,2024-09-01 08:18:00,0,19.7,2024-09-01 08:38:00
O_948,Veh3500_198,1,S_1122,2024-09-01 07:51:00,0,13.0,2024-09-01 08:04:00
O_2324,Veh3500_198,2,S_1122,2024-09-01 08:04:00,0,7.65,2024-09-01 08:11:00
O_2325,Veh3500_198,3,S_1122,2024-09-01 08:11:00,0,10.1,2024-09-01 08:21:00
O_887,Veh3500_198,4,S_1048,2024-09-01 09:47:00,0,3.8,2024-09-01 09:51:00
O_2110,Veh3500_198,5,S_1048,2024-09-01 09:51:00,0,4.5,2024-09-01 09:55:00
O_2111,Veh3500_198,6,S_1048,2024-09-01 09:55:00,0,7.95,2024-09-01 10:03:00
O_2112,Veh3500_198,7,S_1048,2024-09-01 10:03:00,0,5.55,2024-09-01 10:09:00
O_2113,Veh3500_198,8,S_1048,2024-09-01 10:09:00,0,3.65,2024-09-01 10:13:00
O_2114,Veh3500_198,9,S_1048,2024-09-01 10:13:00,0,3.85,2024-09-01 10:16:00
O_863,Veh3500_199,1,S_1021,2024-09-01 07:27:00,0,3.8,2024-09-01 07:30:00
O_2287,Veh3500_199,2,S_1021,2024-09-01 07:30:00,0,28.0,2024-09-01 07:58:00
O_2288,Veh3500_199,3,S_1021,2024-09-01 07:58:00,0,6.9,2024-09-01 08:05:00
O_2289,Veh3500_199,4,S_1021,2024-09-01 08:05:00,0,3.85,2024-09-01 08:09:00
O_2290,Veh3500_199,5,S_1021,2024-09-01 08:09:00,0,3.95,2024-09-01 08:13:00
O_868,Veh3500_199,6,S_1027,2024-09-01 08:50:00,0,10.1,2024-09-01 09:01:00
O_1037,Veh3500_199,7,S_1027,2024-09-01 09:01:00,0,4.05,2024-09-01 09:05:00
O_949,Veh3500_200,1,S_1123,2024-09-01 08:06:00,0,5.35,2024-09-01 08:11:00
O_2059,Veh3500_200,2,S_1123,2024-09-01 08:11:00,0,8.0,2024-09-01 08:19:00
O_2060,Veh3500_200,3,S_1123,2024-09-01 08:19:00,0,8.3,2024-09-01 08:28:00
O_2061,Veh3500_200,4,S_1123,2024-09-01 08:28:00,0,3.5,2024-09-01 08:31:00
O_953,Veh3500_200,5,S_1127,2024-09-01 09:09:00,0,11.5,2024-09-01 09:20:00
O_1943,Veh3500_200,6,S_1127,2024-09-01 09:20:00,0,4.4,2024-09-01 09:24:00
O_870,Veh3500_200,7,S_1029,2024-09-01 10:35:00,0,6.55,2024-09-01 10:42:00
O_879,Veh3500_200,8,S_1040,2024-09-01 11:15:00,0,3.55,2024-09-01 11:19:00
O_867,Veh3500_201,1,S_1026,2024-09-01 07:15:00,0,4.95,2024-09-01 07:20:00
O_1148,Veh3500_201,2,S_1026,2024-09-01 07:20:00,0,13.25,2024-09-01 07:33:00
O_1149,Veh3500_201,3,S_1026,2024-09-01 07:33:00,0,6.55,2024-09-01 07:39:00
O_933,Veh3500_201,4,S_1103,2024-09-01 08:19:00,0,11.6,2024-09-01 08:30:00
O_885,Veh3500_201,5,S_1046,2024-09-01 09:40:00,0,5.6,2024-09-01 09:46:00
O_934,Veh3500_201,6,S_1104,2024-09-01 10:45:00,0,6.9,2024-09-01 10:52:00
O_1140,Veh3500_201,7,S_1104,2024-09-01 10:52:00,0,3.75,2024-09-01 10:56:00
O_950,Veh3500_201,8,S_1124,2024-09-01 11:49:00,0,5.6,2024-09-01 11:54:00
O_1454,Veh3500_201,9,S_1124,2024-09-01 11:54:00,0,4.25,2024-09-01 11:58:00
O_1455,Veh3500_201,10,S_1124,2024-09-01 11:58:00,0,3.5,2024-09-01 12:02:00
O_959,Veh3500_201,11,S_920,2024-09-01 12:51:00,0,3.75,2024-09-01 12:55:00
O_960,Veh3500_201,12,S_920,2024-09-01 12:55:00,0,4.05,2024-09-01 12:59:00
O_1869,Veh3500_202,1,S_1099,2024-09-01 07:34:00,0,9.600000000000001,2024-09-01 07:44:00
O_1870,Veh3500_202,2,S_1099,2024-09-01 07:44:00,0,4.65,2024-09-01 07:48:00
O_1872,Veh3500_202,3,S_1099,2024-09-01 07:48:00,0,3.55,2024-09-01 07:52:00
O_930,Veh3500_202,4,S_1099,2024-09-01 07:52:00,0,4.1,2024-09-01 07:56:00
O_952,Veh3500_202,5,S_1126,2024-09-01 09:10:00,0,4.5,2024-09-01 09:15:00
O_1352,Veh3500_202,6,S_1126,2024-09-01 09:15:00,0,22.35,2024-09-01 09:37:00
O_864,Veh3500_203,1,S_1022,2024-09-01 07:32:00,0,4.95,2024-09-01 07:37:00
O_1530,Veh3500_203,2,S_1022,2024-09-01 07:37:00,0,20.1,2024-09-01 07:57:00
O_1531,Veh3500_203,3,S_1022,2024-09-01 07:57:00,0,23.0,2024-09-01 08:20:00
O_1532,Veh3500_203,4,S_1022,2024-09-01 08:20:00,0,3.65,2024-09-01 08:23:00
O_307,Veh3500_204,1,S_358,2024-09-01 14:04:00,0,11.65,2024-09-01 14:15:00
O_1659,Veh3500_204,2,S_358,2024-09-01 14:15:00,0,9.8,2024-09-01 14:25:00
O_2457,Veh3500_205,1,S_35,2024-09-01 13:57:00,0,43.0,2024-09-01 14:40:00
O_2459,Veh3500_206,1,S_35,2024-09-01 13:57:00,0,12.15,2024-09-01 14:09:00
O_28,Veh3500_206,2,S_35,2024-09-01 14:09:00,0,7.75,2024-09-01 14:17:00
O_2460,Veh3500_206,3,S_35,2024-09-01 14:17:00,0,4.7,2024-09-01 14:21:00
O_2456,Veh3500_206,4,S_35,2024-09-01 14:21:00,0,5.0,2024-09-01 14:26:00
O_2463,Veh3500_206,5,S_35,2024-09-01 14:26:00,0,4.1,2024-09-01 14:30:00
O_2461,Veh3500_206,6,S_35,2024-09-01 14:30:00,0,5.15,2024-09-01 14:36:00
O_2458,Veh3500_206,7,S_35,2024-09-01 14:36:00,0,3.7,2024-09-01 14:39:00
O_2462,Veh3500_206,8,S_35,2024-09-01 14:39:00,0,3.65,2024-09-01 14:43:00
O_2665,Veh3500_207,1,S_370,2024-09-01 13:57:00,0,28.0,2024-09-01 14:25:00
O_2664,Veh3500_207,2,S_370,2024-09-01 14:25:00,0,8.15,2024-09-01 14:33:00
O_129,Veh3500_208,1,S_152,2024-09-01 13:50:00,0,4.25,2024-09-01 13:54:00
O_1377,Veh3500_208,2,S_152,2024-09-01 13:54:00,0,16.6,2024-09-01 14:11:00
O_1378,Veh3500_208,3,S_152,2024-09-01 14:11:00,0,5.05,2024-09-01 14:16:00
O_19,Veh3500_208,4,S_26,2024-09-01 15:09:00,0,3.8,2024-09-01 15:13:00
O_1287,Veh3500_208,5,S_26,2024-09-01 15:13:00,0,6.75,2024-09-01 15:19:00
O_1288,Veh3500_208,6,S_26,2024-09-01 15:19:00,0,4.35,2024-09-01 15:24:00
O_60,Veh3500_209,1,S_73,2024-09-01 14:08:00,0,3.85,2024-09-01 14:11:00
O_2125,Veh3500_209,2,S_73,2024-09-01 14:11:00,0,29.349999999999998,2024-09-01 14:41:00
O_2126,Veh3500_209,3,S_73,2024-09-01 14:41:00,0,3.65,2024-09-01 14:44:00
O_356,Veh3500_209,4,S_417,2024-09-01 15:03:00,0,3.6,2024-09-01 15:07:00
O_1364,Veh3500_209,5,S_417,2024-09-01 15:07:00,0,4.5,2024-09-01 15:11:00
O_1365,Veh3500_209,6,S_417,2024-09-01 15:11:00,0,4.55,2024-09-01 15:16:00
O_1366,Veh3500_209,7,S_417,2024-09-01 15:16:00,0,4.5,2024-09-01 15:20:00
O_910,Veh3500_209,8,S_1073,2024-09-01 15:41:00,0,3.75,2024-09-01 15:45:00
O_1930,Veh3500_209,9,S_1073,2024-09-01 15:45:00,0,7.75,2024-09-01 15:53:00
O_299,Veh3500_210,1,S_349,2024-09-01 13:33:00,0,15.450000000000001,2024-09-01 13:49:00
O_1707,Veh3500_210,2,S_349,2024-09-01 13:49:00,0,12.399999999999999,2024-09-01 14:01:00
O_1708,Veh3500_210,3,S_349,2024-09-01 14:01:00,0,4.3,2024-09-01 14:05:00
O_106,Veh3500_210,4,S_126,2024-09-01 14:47:00,0,4.1,2024-09-01 14:51:00
O_1107,Veh3500_210,5,S_126,2024-09-01 14:51:00,0,4.05,2024-09-01 14:55:00
O_1108,Veh3500_210,6,S_126,2024-09-01 14:55:00,0,5.0,2024-09-01 15:00:00
O_92,Veh3500_211,1,S_109,2024-09-01 13:58:00,0,4.65,2024-09-01 14:03:00
O_1029,Veh3500_211,2,S_109,2024-09-01 14:03:00,0,19.45,2024-09-01 14:22:00
O_1030,Veh3500_211,3,S_109,2024-09-01 14:22:00,0,7.0,2024-09-01 14:29:00
O_139,Veh3500_211,4,S_162,2024-09-01 14:45:00,0,4.15,2024-09-01 14:49:00
O_2311,Veh3500_211,5,S_162,2024-09-01 14:49:00,0,4.45,2024-09-01 14:53:00
O_2312,Veh3500_211,6,S_162,2024-09-01 14:53:00,0,4.05,2024-09-01 14:57:00
O_2313,Veh3500_211,7,S_162,2024-09-01 14:57:00,0,8.5,2024-09-01 15:06:00
O_87,Veh3500_212,1,S_102,2024-09-01 13:58:00,0,3.5,2024-09-01 14:02:00
O_1044,Veh3500_212,2,S_102,2024-09-01 14:02:00,0,5.1,2024-09-01 14:07:00
O_1045,Veh3500_212,3,S_102,2024-09-01 14:07:00,0,16.9,2024-09-01 14:24:00
O_344,Veh3500_212,4,S_403,2024-09-01 15:00:00,0,6.2,2024-09-01 15:06:00
O_2281,Veh3500_212,5,S_403,2024-09-01 15:06:00,0,4.8,2024-09-01 15:11:00
O_2282,Veh3500_212,6,S_403,2024-09-01 15:11:00,0,8.0,2024-09-01 15:19:00
O_12,Veh3500_213,1,S_16,2024-09-01 13:55:00,0,16.9,2024-09-01 14:12:00
O_322,Veh3500_213,2,S_376,2024-09-01 15:04:00,0,3.5,2024-09-01 15:08:00
O_1217,Veh3500_213,3,S_376,2024-09-01 15:08:00,0,4.05,2024-09-01 15:12:00
O_1218,Veh3500_213,4,S_376,2024-09-01 15:12:00,0,11.149999999999999,2024-09-01 15:23:00
O_1,Veh3500_214,1,S_1,2024-09-01 13:57:00,0,4.05,2024-09-01 14:01:00
O_1786,Veh3500_214,2,S_1,2024-09-01 14:01:00,0,8.0,2024-09-01 14:09:00
O_1787,Veh3500_214,3,S_1,2024-09-01 14:09:00,0,6.15,2024-09-01 14:16:00
O_1788,Veh3500_214,4,S_1,2024-09-01 14:16:00,0,4.4,2024-09-01 14:20:00
O_1789,Veh3500_214,5,S_1,2024-09-01 14:20:00,0,6.85,2024-09-01 14:27:00
O_43,Veh3500_214,6,S_53,2024-09-01 15:15:00,0,5.300000000000001,2024-09-01 15:20:00
O_2544,Veh3500_214,7,S_53,2024-09-01 15:20:00,0,4.05,2024-09-01 15:24:00
O_2545,Veh3500_214,8,S_53,2024-09-01 15:24:00,0,3.8,2024-09-01 15:28:00
O_2546,Veh3500_214,9,S_53,2024-09-01 15:28:00,0,3.7,2024-09-01 15:31:00
O_2547,Veh3500_214,10,S_53,2024-09-01 15:31:00,0,3.7,2024-09-01 15:35:00
O_2548,Veh3500_214,11,S_53,2024-09-01 15:35:00,0,3.7,2024-09-01 15:39:00
O_2549,Veh3500_214,12,S_53,2024-09-01 15:39:00,0,3.85,2024-09-01 15:43:00
O_2550,Veh3500_214,13,S_53,2024-09-01 15:43:00,0,7.9,2024-09-01 15:51:00
O_9,Veh3500_215,1,S_13,2024-09-01 14:01:00,0,10.5,2024-09-01 14:12:00
O_1379,Veh3500_215,2,S_13,2024-09-01 14:12:00,0,5.1,2024-09-01 14:17:00
O_1380,Veh3500_215,3,S_13,2024-09-01 14:17:00,0,3.95,2024-09-01 14:21:00
O_1381,Veh3500_215,4,S_13,2024-09-01 14:21:00,0,3.5,2024-09-01 14:24:00
O_1382,Veh3500_215,5,S_13,2024-09-01 14:24:00,0,4.05,2024-09-01 14:28:00
O_16,Veh3500_215,6,S_21,2024-09-01 14:49:00,0,7.6000000000000005,2024-09-01 14:57:00
O_974,Veh3500_215,7,S_21,2024-09-01 14:57:00,0,4.1,2024-09-01 15:01:00
O_975,Veh3500_215,8,S_21,2024-09-01 15:01:00,0,20.849999999999998,2024-09-01 15:22:00
O_69,Veh3500_216,1,S_84,2024-09-01 14:03:00,0,5.15,2024-09-01 14:08:00
O_1071,Veh3500_216,2,S_84,2024-09-01 14:08:00,0,6.0,2024-09-01 14:14:00
O_1072,Veh3500_216,3,S_84,2024-09-01 14:14:00,0,4.0,2024-09-01 14:18:00
O_14,Veh3500_216,4,S_19,2024-09-01 15:01:00,0,4.2,2024-09-01 15:05:00
O_1812,Veh3500_216,5,S_19,2024-09-01 15:05:00,0,6.5,2024-09-01 15:11:00
O_1813,Veh3500_216,6,S_19,2024-09-01 15:11:00,0,5.4,2024-09-01 15:17:00
O_1814,Veh3500_216,7,S_19,2024-09-01 15:17:00,0,5.949999999999999,2024-09-01 15:23:00
O_48,Veh3500_216,8,S_59,2024-09-01 15:50:00,0,18.75,2024-09-01 16:08:00
O_1264,Veh3500_216,9,S_59,2024-09-01 16:08:00,0,5.05,2024-09-01 16:13:00
O_1265,Veh3500_216,10,S_59,2024-09-01 16:13:00,0,4.7,2024-09-01 16:18:00
O_2666,Veh3500_217,1,S_370,2024-09-01 13:57:00,0,15.5,2024-09-01 14:12:00
O_318,Veh3500_217,2,S_370,2024-09-01 14:12:00,0,3.7,2024-09-01 14:16:00
O_2662,Veh3500_217,3,S_370,2024-09-01 14:16:00,0,3.65,2024-09-01 14:20:00
O_358,Veh3500_217,4,S_419,2024-09-01 15:05:00,0,3.5,2024-09-01 15:09:00
O_1092,Veh3500_217,5,S_419,2024-09-01 15:09:00,0,6.35,2024-09-01 15:15:00
O_359,Veh3500_217,6,S_421,2024-09-01 15:25:00,0,5.2,2024-09-01 15:31:00
O_1289,Veh3500_217,7,S_421,2024-09-01 15:31:00,0,3.5,2024-09-01 15:34:00
O_17,Veh3500_218,1,S_23,2024-09-01 14:26:00,0,37.6,2024-09-01 15:03:00
O_304,Veh3500_218,2,S_355,2024-09-01 15:41:00,0,4.0,2024-09-01 15:45:00
O_1464,Veh3500_218,3,S_355,2024-09-01 15:45:00,0,4.7,2024-09-01 15:50:00
O_1465,Veh3500_218,4,S_355,2024-09-01 15:50:00,0,3.6,2024-09-01 15:53:00
O_2262,Veh3500_219,1,S_23,2024-09-01 13:58:00,0,13.0,2024-09-01 14:11:00
O_72,Veh3500_219,2,S_87,2024-09-01 14:47:00,0,7.65,2024-09-01 14:55:00
O_357,Veh3500_219,3,S_418,2024-09-01 15:32:00,0,9.7,2024-09-01 15:42:00
O_397,Veh3500_220,1,S_468,2024-09-01 13:42:00,0,4.65,2024-09-01 13:46:00
O_1213,Veh3500_220,2,S_468,2024-09-01 13:46:00,0,16.55,2024-09-01 14:03:00
O_1214,Veh3500_220,3,S_468,2024-09-01 14:03:00,0,4.45,2024-09-01 14:07:00
O_394,Veh3500_220,4,S_464,2024-09-01 14:26:00,0,6.9,2024-09-01 14:33:00
O_1296,Veh3500_220,5,S_464,2024-09-01 14:33:00,0,8.95,2024-09-01 14:41:00
O_1297,Veh3500_220,6,S_464,2024-09-01 14:41:00,0,5.5,2024-09-01 14:47:00
O_424,Veh3500_220,7,S_504,2024-09-01 15:31:00,0,5.0,2024-09-01 15:36:00
O_1291,Veh3500_220,8,S_504,2024-09-01 15:36:00,0,5.800000000000001,2024-09-01 15:42:00
O_696,Veh3500_221,1,S_829,2024-09-01 13:58:00,0,18.75,2024-09-01 14:16:00
